"OBJECTID","ULAND","UREGBEZ","UKREIS","UGEMEINDE","UJAHR","UMONAT","USTUNDE","UWOCHENTAG","UKATEGORIE","UART","UTYP1","IstStrasse","IstRad","IstPKW","IstFuss","IstKrad","IstSonstig","XGCSWGS84","YGCSWGS84"
161233,14,7,13,0,2017,6,10,4,3,5,3,0,1,0,0,0,1,12.360115475,51.333809338
161236,14,7,13,0,2017,6,9,4,3,5,3,0,1,1,0,0,0,12.427381414,51.321539704
161237,14,7,13,0,2017,6,14,4,3,5,3,0,1,1,0,0,0,12.395379554,51.37648828
161238,14,7,13,0,2017,6,12,4,3,1,5,0,1,1,0,0,0,12.348435303,51.33151335
161239,14,7,13,0,2017,6,8,4,2,5,2,0,1,0,0,0,1,12.405896863,51.345155894
161241,14,7,13,0,2017,6,21,4,2,3,6,0,1,0,0,0,0,12.376611792,51.351581306
161263,14,7,13,0,2017,6,11,3,3,5,2,0,1,1,0,0,0,12.370439453,51.326759761
161264,14,7,13,0,2017,6,20,3,3,3,2,0,1,1,0,0,0,12.391323548,51.323421761
161265,14,7,13,0,2017,6,12,3,3,3,2,0,1,1,0,0,0,12.373597682,51.327525502
161266,14,7,13,0,2017,6,16,3,3,5,3,0,1,1,0,0,0,12.382753824,51.340481236
161267,14,7,13,0,2017,6,15,3,3,3,2,0,1,1,0,0,0,12.392522629,51.334112435
161268,14,7,13,0,2017,6,8,3,3,4,2,0,1,1,0,0,0,12.381665207,51.350834813
161300,14,7,13,0,2017,6,11,2,3,0,3,0,1,1,0,0,0,12.413127389,51.34429277
161301,14,7,13,0,2017,6,19,2,3,3,2,0,1,1,0,0,0,12.412756872,51.37514712
161329,14,7,13,0,2017,6,5,1,3,0,1,0,1,0,0,0,0,12.338578908,51.327649574
161330,14,7,13,0,2017,6,13,1,3,5,3,0,1,0,0,0,0,12.397630605,51.336485541
161356,14,7,13,0,2017,6,7,6,3,5,3,0,1,1,0,0,0,12.393876265,51.339107053
161357,14,7,13,0,2017,6,12,6,3,5,3,1,1,1,0,0,0,12.362407985,51.341063073
161358,14,7,13,0,2017,6,6,6,3,5,3,0,1,0,0,0,0,12.369459323,51.309130368
161359,14,7,13,0,2017,6,11,6,3,5,3,0,1,1,0,0,0,12.448349784,51.383033245
161381,14,7,13,0,2017,6,17,5,3,5,3,0,1,1,0,0,0,12.356811152,51.343112327
161382,14,7,13,0,2017,6,7,5,2,5,3,0,1,1,0,0,0,12.344836536,51.339193853
161384,14,7,13,0,2017,6,12,5,3,2,6,0,1,0,0,0,1,12.345722793,51.327680166
161411,14,7,13,0,2017,6,10,4,3,5,3,0,1,1,0,0,0,12.394701113,51.318556542
161413,14,7,13,0,2017,6,7,4,2,5,3,0,1,1,0,0,0,12.376858219,51.355717797
161414,14,7,13,0,2017,6,7,4,2,4,2,0,1,1,0,0,0,12.400694618,51.339284577
161416,14,7,13,0,2017,6,18,4,3,5,2,0,1,1,0,0,0,12.362685852,51.321205315
161417,14,7,13,0,2017,6,19,4,2,5,3,0,1,1,0,0,0,12.368117336,51.334890304
161442,14,7,13,0,2017,7,13,3,3,3,2,0,1,1,0,0,0,12.327202678,51.329645276
161443,14,7,13,0,2017,7,13,3,3,3,2,0,1,1,0,0,0,12.307180476,51.346491234
161444,14,7,13,0,2017,7,7,3,3,3,2,0,1,1,0,0,0,12.368914341,51.320737331
161448,14,7,13,0,2017,7,12,3,2,4,2,0,1,1,0,0,0,12.370850655,51.335002553
161476,14,7,13,0,2017,7,19,1,2,0,6,0,1,1,0,0,0,12.415477979,51.359354924
161483,14,7,13,0,2017,7,23,7,3,1,1,0,1,1,0,0,0,12.410934347,51.335846963
161484,14,7,13,0,2017,7,17,7,3,1,1,0,1,0,0,0,1,12.38125252,51.342897334
161492,14,7,13,0,2017,7,14,6,3,5,3,0,1,1,0,0,0,12.385384066,51.343540623
161494,14,7,13,0,2017,7,19,6,3,5,3,0,1,1,0,0,0,12.373280488,51.367113386
161503,14,7,13,0,2017,7,23,5,3,1,1,0,1,1,0,0,0,12.323673121,51.318068615
161504,14,7,13,0,2017,7,9,5,3,3,2,0,1,0,0,0,1,12.333948187,51.319428186
161505,14,7,13,0,2017,7,16,5,2,3,2,0,1,1,0,0,0,12.38586356,51.370190215
161507,14,7,13,0,2017,7,14,5,2,5,3,0,1,0,0,0,1,12.373615815,51.322000394
161518,14,7,13,0,2017,7,17,4,3,3,6,1,1,0,0,0,1,12.474301973,51.337740229
161520,14,7,13,0,2017,7,9,4,3,3,2,0,1,1,0,0,0,12.389730012,51.361571262
161521,14,7,13,0,2017,7,8,4,3,5,3,0,1,1,0,0,0,12.376524269,51.3532212
161523,14,7,13,0,2017,7,20,4,3,5,3,1,1,1,0,0,0,12.376965591,51.34480599
161542,14,7,13,0,2017,7,13,2,3,6,4,1,1,0,1,0,0,12.410593234,51.33504272
161554,14,7,13,0,2017,7,18,1,2,5,3,0,1,1,0,0,0,12.304836967,51.313445575
161555,14,7,13,0,2017,7,19,1,2,0,7,0,1,0,0,0,0,12.33113288,51.330698533
161579,14,7,13,0,2017,7,16,6,3,6,4,0,1,0,1,0,0,12.373691531,51.332444411
161580,14,7,13,0,2017,7,20,6,3,5,3,0,1,1,0,0,0,12.295148819,51.33831227
161581,14,7,13,0,2017,7,15,6,3,0,7,0,1,1,0,0,0,12.409484036,51.339241855
161582,14,7,13,0,2017,7,16,6,3,4,6,0,1,0,0,0,0,12.376696215,51.353217665
161583,14,7,13,0,2017,7,16,6,3,1,5,0,1,1,0,0,0,12.362019057,51.36495437
161585,14,7,13,0,2017,7,22,6,3,4,2,0,1,1,0,0,0,12.367514305,51.320955852
161598,14,7,13,0,2017,7,20,5,3,0,7,0,1,1,0,0,0,12.371308299,51.332681472
161618,14,7,13,0,2017,7,18,4,3,1,5,0,1,1,0,0,0,12.366716752,51.331980471
161621,14,7,13,0,2017,7,7,4,2,3,2,0,1,0,0,0,0,12.380453822,51.3606462
161622,14,7,13,0,2017,7,11,4,3,0,7,0,1,1,0,0,0,12.319949123,51.350076198
161635,14,7,13,0,2017,7,16,3,3,5,3,0,1,0,0,0,1,12.376566372,51.346006181
161637,14,7,13,0,2017,7,15,3,3,5,3,0,1,1,0,0,0,12.327050887,51.341771792
161638,14,7,13,0,2017,7,14,3,3,3,3,0,1,1,0,0,0,12.406612944,51.338105816
161648,14,7,13,0,2017,7,14,2,3,0,2,0,1,1,0,0,0,12.371899372,51.341032666
161649,14,7,13,0,2017,7,15,2,3,0,1,0,1,0,0,0,0,12.421620915,51.343726431
161650,14,7,13,0,2017,7,12,2,3,5,3,0,1,1,0,0,0,12.422671634,51.306605669
161652,14,7,13,0,2017,7,8,2,3,5,3,0,1,1,0,0,0,12.377928936,51.375011117
161654,14,7,13,0,2017,7,17,2,3,3,2,0,1,1,0,0,0,12.399431641,51.319394913
161655,14,7,13,0,2017,7,14,2,3,5,3,0,1,1,0,0,0,12.407558574,51.351298996
161670,14,7,13,0,2017,7,15,1,3,4,2,0,1,1,0,0,0,12.34929283,51.348486252
161671,14,7,13,0,2017,7,20,1,3,1,5,0,1,1,0,0,0,12.33349592,51.331330262
161672,14,7,13,0,2017,7,2,1,3,1,5,0,1,1,0,0,0,12.452273627,51.341817876
161681,14,7,13,0,2017,7,20,7,2,5,3,0,1,1,0,0,0,12.413787813,51.319088527
161686,14,7,13,0,2017,6,20,6,3,3,6,0,1,1,0,0,0,12.286930612,51.322685943
161687,14,7,13,0,2017,6,16,6,3,1,5,0,1,1,0,0,0,12.317117315,51.325169463
161688,14,7,13,0,2017,6,20,6,2,5,3,0,1,1,0,0,0,12.266944012,51.306961288
161691,14,7,13,0,2017,6,6,6,3,5,3,0,1,1,0,0,0,12.340509599,51.374727332
161699,14,7,13,0,2017,6,6,5,3,5,3,0,1,1,0,0,0,12.373435238,51.3516447
161700,14,7,13,0,2017,6,14,5,3,5,2,1,1,1,0,0,0,12.362671591,51.321169362
161702,14,7,13,0,2017,6,15,5,3,1,5,1,1,1,0,0,0,12.373567544,51.3276656
161703,14,7,13,0,2017,6,12,5,3,5,2,1,1,1,0,0,0,12.414400823,51.345078814
161721,14,7,13,0,2017,6,18,4,3,3,2,0,1,1,0,0,0,12.378491762,51.388374968
161737,14,7,13,0,2017,7,9,4,2,4,6,0,1,0,0,0,0,12.420311444,51.376335718
161738,14,7,13,0,2017,7,15,5,3,3,2,0,1,1,0,0,0,12.405737609,51.313705959
161750,14,7,13,0,2017,8,18,5,3,5,3,0,1,1,0,0,0,12.434365491,51.317238292
161752,14,7,13,0,2017,8,10,5,3,5,3,1,1,1,0,0,0,12.291385085,51.322462713
161753,14,7,13,0,2017,8,23,5,3,5,3,0,1,1,0,0,0,12.389486823,51.32175121
161756,14,7,13,0,2017,7,17,4,3,4,2,0,1,1,0,0,0,12.373675464,51.305652824
161776,14,7,13,0,2017,8,23,4,3,0,1,0,1,0,0,0,0,12.362183704,51.33206382
161777,14,7,13,0,2017,8,17,4,3,5,3,0,1,1,0,0,0,12.364738073,51.334257675
161781,14,7,13,0,2017,8,17,4,2,3,2,0,1,1,0,0,0,12.343332193,51.350932201
161782,14,7,13,0,2017,8,11,4,3,5,3,0,1,1,0,0,0,12.39408709,51.346172886
161801,14,7,13,0,2017,8,12,3,3,5,3,0,1,1,0,0,0,12.389916912,51.29619678
161823,14,7,13,0,2017,7,14,2,3,3,2,0,1,1,0,0,0,12.376815721,51.32216587
161843,14,7,13,0,2017,7,5,1,3,1,1,0,1,1,0,0,0,12.375681412,51.304605608
161844,14,7,13,0,2017,7,17,1,3,1,3,0,1,1,0,0,0,12.334947728,51.370677337
161845,14,7,13,0,2017,7,15,1,3,2,6,0,1,1,0,0,0,12.373624029,51.331214032
161859,14,7,13,0,2017,7,13,7,3,1,7,0,1,1,0,0,0,12.408999736,51.368572796
161861,14,7,13,0,2017,7,15,7,2,0,1,0,1,0,0,0,0,12.338906307,51.332364827
161868,14,7,13,0,2017,7,12,6,3,0,7,0,1,0,0,0,0,12.290137335,51.35808758
161875,14,7,13,0,2017,7,12,6,2,5,3,0,1,1,0,0,0,12.479261993,51.347620896
161876,14,7,13,0,2017,7,8,6,3,5,3,0,1,1,0,0,0,12.305997979,51.325215194
161887,14,7,13,0,2017,7,16,5,3,5,3,1,1,1,0,0,0,12.402407552,51.364715195
161905,14,7,13,0,2017,7,15,4,2,3,3,1,1,1,0,0,0,12.376578334,51.346006001
161918,14,7,13,0,2017,7,18,3,3,5,3,0,1,1,0,0,0,12.357489722,51.345052108
161931,14,7,13,0,2017,7,17,2,2,3,6,1,1,1,0,0,0,12.402891309,51.345694531
161932,14,7,13,0,2017,7,17,2,3,3,2,1,1,0,0,0,0,12.324416441,51.326999338
161935,14,7,13,0,2017,7,13,2,3,5,3,0,1,1,0,0,0,12.26285182,51.347867208
161953,14,7,13,0,2017,7,15,7,2,5,3,0,1,1,0,0,0,12.333730947,51.340731062
161954,14,7,13,0,2017,7,21,7,3,5,3,0,1,0,0,0,1,12.405915353,51.343035607
161955,14,7,13,0,2017,7,13,7,3,2,6,0,1,1,0,0,0,12.373615508,51.321983671
161969,14,7,13,0,2017,7,18,6,2,1,6,0,1,1,0,0,0,12.398870133,51.331108614
161971,14,7,13,0,2017,7,8,6,3,0,7,0,1,0,0,0,0,12.400182806,51.327021133
161973,14,7,13,0,2017,7,18,6,2,6,2,0,1,0,1,0,0,12.365523472,51.362409317
161982,14,7,13,0,2017,7,8,5,3,6,4,0,1,1,1,0,0,12.382693799,51.333666083
161988,14,7,13,0,2017,8,17,3,3,2,6,0,1,1,0,0,0,12.368911788,51.320714024
161999,14,7,13,0,2017,8,19,2,3,0,7,0,1,0,0,0,0,12.378507985,51.336148771
162006,14,7,13,0,2017,8,18,3,3,5,3,0,1,1,0,0,0,12.371676374,51.338849614
162007,14,7,13,0,2017,8,7,3,3,3,6,0,1,1,0,0,0,12.436928937,51.342069629
162009,14,7,13,0,2017,8,14,3,3,6,4,0,1,0,1,0,0,12.376266099,51.391530112
162010,14,7,13,0,2017,8,17,3,3,3,2,0,1,1,0,0,0,12.368860061,51.320775235
162012,14,7,13,0,2017,8,15,2,3,5,2,0,1,0,0,0,0,12.380944002,51.342050182
162013,14,7,13,0,2017,8,6,2,3,0,7,0,1,0,0,0,0,12.460650265,51.349709941
162027,14,7,13,0,2017,8,18,1,3,4,2,0,1,1,0,0,0,12.371422768,51.331596381
162037,14,7,13,0,2017,8,9,7,2,1,5,0,1,1,0,0,0,12.308079804,51.315108764
162050,14,7,13,0,2017,8,18,6,3,3,6,1,1,1,0,0,0,12.345199195,51.318918041
162052,14,7,13,0,2017,8,15,6,3,3,2,1,1,1,0,0,0,12.404880386,51.345585963
162055,14,7,13,0,2017,8,0,6,3,8,1,0,1,0,0,0,0,12.329960989,51.335677559
162075,14,7,13,0,2017,8,13,5,3,4,2,1,1,1,0,0,0,12.380645425,51.33082923
162080,14,7,13,0,2017,8,16,5,3,3,3,0,1,1,0,0,0,12.283490968,51.357889326
162101,14,7,13,0,2017,8,17,4,3,1,1,0,1,1,0,0,0,12.396050456,51.320966444
162104,14,7,13,0,2017,8,17,4,3,4,2,0,1,1,0,0,0,12.411654615,51.342629954
162107,14,7,13,0,2017,8,17,4,3,5,3,0,1,1,0,0,0,12.478216242,51.341481345
162112,14,7,13,0,2017,8,12,4,2,3,6,0,1,0,0,0,1,12.326429505,51.308743454
162113,14,7,13,0,2017,8,10,4,3,5,3,0,1,1,0,0,0,12.384383467,51.300462599
162114,14,7,13,0,2017,8,16,4,3,5,2,0,1,1,0,0,0,12.449768906,51.34555897
162137,14,7,13,0,2017,8,21,3,3,5,4,0,1,0,1,0,0,12.387179121,51.338080229
162139,14,7,13,0,2017,8,6,3,3,5,3,0,1,1,0,0,0,12.345644851,51.330044211
162144,14,7,13,0,2017,8,16,3,3,5,3,0,1,0,0,0,1,12.301774959,51.342746078
162146,14,7,13,0,2017,8,10,3,3,5,3,0,1,1,0,0,0,12.285879942,51.330953307
162171,14,7,13,0,2017,8,8,2,3,5,3,0,1,1,0,0,0,12.404893883,51.363345778
162173,14,7,13,0,2017,8,16,2,2,5,3,0,1,1,0,0,0,12.323872017,51.320369765
162174,14,7,13,0,2017,8,7,2,3,5,7,0,1,1,0,0,0,12.373271784,51.362997075
162175,14,7,13,0,2017,8,14,2,2,3,6,0,1,1,0,0,0,12.440833972,51.330545045
162199,14,7,13,0,2017,8,15,1,3,5,3,0,1,1,0,0,0,12.34369266,51.350947869
162201,14,7,13,0,2017,8,19,1,3,5,2,0,1,1,0,0,0,12.324144842,51.333498576
162202,14,7,13,0,2017,8,13,1,3,5,3,0,1,1,0,0,0,12.385012173,51.298896466
162232,14,7,13,0,2017,8,15,6,3,5,3,0,1,1,0,0,0,12.38847603,51.341165337
162234,14,7,13,0,2017,8,8,6,3,3,2,0,1,0,0,0,0,12.383381497,51.334876565
162267,14,7,13,0,2017,8,17,3,3,5,3,0,1,1,0,0,0,12.423676151,51.350477842
162268,14,7,13,0,2017,8,16,3,2,5,3,0,1,1,0,0,0,12.387876728,51.35339051
162269,14,7,13,0,2017,8,9,3,2,5,3,0,1,1,0,0,0,12.372980719,51.301380679
162276,14,7,13,0,2017,8,12,2,3,5,3,0,1,1,0,0,0,12.400203448,51.327024875
162278,14,7,13,0,2017,8,7,2,3,5,3,0,1,1,0,0,0,12.436312748,51.305637397
162279,14,7,13,0,2017,8,16,2,3,5,3,0,1,0,0,0,1,12.290790184,51.413937294
162280,14,7,13,0,2017,8,14,2,2,1,5,0,1,1,0,0,0,12.373664559,51.333355363
162283,14,7,13,0,2017,8,19,2,3,4,2,0,1,1,0,0,0,12.303977628,51.301612008
162286,14,7,13,0,2017,8,15,2,3,3,5,0,1,1,0,0,0,12.364739699,51.359308136
162318,14,7,13,0,2017,8,12,7,2,5,3,0,1,1,1,0,0,12.374230323,51.335732912
162321,14,7,13,0,2017,8,18,7,2,5,3,0,1,1,0,0,0,12.327106941,51.305728628
162323,14,7,13,0,2017,8,14,7,2,1,7,0,1,1,0,0,0,12.411640193,51.375574455
162333,14,7,13,0,2017,8,17,6,3,3,6,0,1,1,0,0,0,12.399444631,51.345878381
162335,14,7,13,0,2017,8,15,6,2,5,2,0,1,0,0,0,1,12.324712777,51.328984339
162337,14,7,13,0,2017,8,19,6,2,1,1,0,1,1,0,0,0,12.396454043,51.304882711
162338,14,7,13,0,2017,8,22,6,3,4,2,0,1,0,0,0,0,12.320993289,51.345310826
162364,14,7,13,0,2017,8,15,5,3,5,3,0,1,1,0,0,0,12.361287536,51.375562909
162365,14,7,13,0,2017,8,12,5,2,5,3,0,1,1,0,0,0,12.3266404,51.33610787
162376,14,7,13,0,2017,8,15,4,3,4,2,0,1,1,0,0,0,12.399145712,51.345895184
162377,14,7,13,0,2017,8,11,4,3,5,3,0,1,1,0,0,0,12.326083156,51.337510854
162382,14,7,13,0,2017,8,16,4,3,0,7,0,1,1,0,0,0,12.42246711,51.357122399
162399,14,7,13,0,2017,8,18,3,3,3,2,0,1,1,0,0,0,12.369104152,51.320953646
162400,14,7,13,0,2017,8,19,3,3,0,3,0,1,1,0,0,0,12.380364832,51.366187419
162401,14,7,13,0,2017,8,17,3,3,5,3,0,1,0,0,0,1,12.393527097,51.331193156
162402,14,7,13,0,2017,8,19,3,3,3,6,0,1,1,0,0,0,12.322419598,51.373248061
162403,14,7,13,0,2017,8,8,3,3,5,3,0,1,1,0,0,0,12.422679214,51.306605741
162420,14,7,13,0,2017,8,18,2,2,3,2,0,1,1,0,0,0,12.350492112,51.332573672
162421,14,7,13,0,2017,8,15,2,3,1,5,0,1,1,0,0,0,12.396491562,51.320848317
162437,14,7,13,0,2017,8,21,1,2,0,1,0,1,0,0,0,0,12.286030894,51.322067114
162438,14,7,13,0,2017,8,20,1,2,6,4,0,1,0,1,0,0,12.377231308,51.305202114
162460,14,7,13,0,2017,8,11,6,3,5,5,0,1,1,0,0,0,12.388309808,51.327679686
162461,14,7,13,0,2017,8,0,6,3,5,3,1,1,1,0,0,0,12.373478151,51.351689313
162462,14,7,13,0,2017,8,11,6,3,6,4,0,1,0,1,0,0,12.369998716,51.340080365
162465,14,7,13,0,2017,8,15,6,3,1,7,0,1,1,0,0,0,12.373642705,51.333250431
162467,14,7,13,0,2017,8,17,6,2,4,2,0,1,1,0,0,0,12.382067398,51.332605873
162468,14,7,13,0,2017,8,19,6,3,4,6,1,1,1,0,0,0,12.377047875,51.342999405
162487,14,7,13,0,2017,8,14,5,3,3,1,0,1,1,0,0,0,12.386271111,51.295201497
162488,14,7,13,0,2017,8,11,5,3,3,2,0,1,0,0,0,1,12.368833911,51.320895132
162504,14,7,13,0,2017,8,17,4,3,1,5,0,1,1,0,0,0,12.361153639,51.373998192
162506,14,7,13,0,2017,8,14,4,3,5,3,0,1,1,0,0,0,12.357858311,51.363141
162529,14,7,13,0,2017,9,13,4,3,5,3,0,1,1,0,0,0,12.413937503,51.345846781
162530,14,7,13,0,2017,9,15,4,2,5,3,0,1,1,0,0,0,12.331933266,51.340290094
162544,14,7,13,0,2017,9,17,3,2,5,3,0,1,1,0,0,0,12.326006285,51.373808439
162545,14,7,13,0,2017,9,6,3,3,5,3,0,1,1,0,0,0,12.43081529,51.362814107
162568,14,7,13,0,2017,9,17,2,3,0,7,0,1,0,0,0,0,12.336536763,51.328785506
162606,14,7,13,0,2017,9,16,6,2,3,2,0,1,1,0,0,0,12.371205362,51.34693366
162621,14,7,13,0,2017,9,7,5,3,4,6,0,1,0,0,0,0,12.383038421,51.342671171
162622,14,7,13,0,2017,9,15,5,3,0,5,0,1,1,0,0,0,12.369317264,51.356509183
162623,14,7,13,0,2017,9,9,5,3,0,7,0,1,0,0,0,0,12.412218757,51.343244095
162624,14,7,13,0,2017,9,8,5,3,5,3,1,1,1,0,0,0,12.372386914,51.349627509
162625,14,7,13,0,2017,9,16,5,3,5,3,0,1,1,0,0,0,12.370895244,51.292175115
162628,14,7,13,0,2017,9,8,5,2,5,3,1,1,1,0,0,0,12.396121723,51.341088495
162629,14,7,13,0,2017,9,17,5,3,0,7,0,1,0,0,0,0,12.371588773,51.354552433
162646,14,7,13,0,2017,9,13,4,3,0,7,1,1,0,0,0,0,12.361771466,51.332604183
162647,14,7,13,0,2017,9,17,4,3,3,2,0,1,1,0,0,0,12.356486711,51.346913928
162649,14,7,13,0,2017,9,16,4,3,4,6,1,1,0,0,0,0,12.398638635,51.358251837
162652,14,7,13,0,2017,9,11,4,3,4,2,0,1,1,0,0,0,12.411292653,51.342064446
162671,14,7,13,0,2017,9,8,3,3,3,5,0,1,1,0,0,0,12.408220107,51.345407941
162672,14,7,13,0,2017,9,15,3,3,5,3,0,1,0,0,0,0,12.413230792,51.323253615
162673,14,7,13,0,2017,9,9,3,3,2,5,0,1,0,0,0,1,12.318563004,51.375689424
162675,14,7,13,0,2017,9,16,3,3,3,5,0,1,1,0,0,0,12.367116857,51.387834578
162676,14,7,13,0,2017,9,11,3,3,1,5,0,1,1,0,0,0,12.383923745,51.33620335
162713,14,7,13,0,2017,9,19,1,3,5,3,0,1,1,0,0,0,12.393238253,51.336942847
162714,14,7,13,0,2017,9,14,1,3,3,6,0,1,1,0,0,0,12.335448127,51.392789849
162730,14,7,13,0,2017,9,14,6,3,5,3,0,1,1,0,0,0,12.389388336,51.335831761
162731,14,7,13,0,2017,9,5,6,3,5,3,0,1,1,0,0,0,12.369360198,51.344177052
162732,14,7,13,0,2017,9,11,6,3,5,3,0,1,1,0,0,0,12.263130186,51.344628949
162734,14,7,13,0,2017,9,14,6,3,5,3,0,1,1,0,0,0,12.376485829,51.348377329
162752,14,7,13,0,2017,8,8,5,2,5,3,0,1,1,0,0,0,12.402077294,51.321653712
162754,14,7,13,0,2017,8,17,5,3,3,6,1,1,0,0,1,0,12.413191113,51.323516361
162757,14,7,13,0,2017,8,7,5,3,1,5,0,1,1,0,0,0,12.392733673,51.337162746
162758,14,7,13,0,2017,8,9,5,3,5,3,0,1,1,0,0,0,12.365458338,51.336718865
162777,14,7,13,0,2017,8,14,4,3,5,3,0,1,1,0,0,0,12.331918917,51.340304869
162778,14,7,13,0,2017,8,8,4,3,1,3,0,1,1,0,0,0,12.361326862,51.343844224
162779,14,7,13,0,2017,8,18,4,3,0,3,0,1,0,0,0,1,12.333158737,51.392444903
162780,14,7,13,0,2017,8,8,4,3,5,3,0,1,1,0,0,0,12.453161218,51.346519441
162783,14,7,13,0,2017,8,19,4,3,5,6,0,1,1,0,0,0,12.367548295,51.341223866
162808,14,7,13,0,2017,9,13,5,3,1,5,0,1,1,0,0,0,12.376229796,51.337705845
162849,14,7,13,0,2017,9,19,3,3,5,2,0,1,1,0,0,0,12.370841987,51.336349675
162850,14,7,13,0,2017,9,17,3,2,5,2,0,1,0,0,0,1,12.394353245,51.368557371
162851,14,7,13,0,2017,9,9,3,3,2,6,0,1,1,0,1,0,12.374413688,51.335524581
162863,14,7,13,0,2017,9,7,2,3,5,3,1,1,1,0,0,0,12.492326274,51.34559396
162882,14,7,13,0,2017,9,0,1,3,0,7,1,1,0,0,0,0,12.36057152,51.331931259
162883,14,7,13,0,2017,9,2,1,3,0,1,1,1,0,0,0,0,12.411058771,51.341992659
162895,14,7,13,0,2017,9,9,7,3,5,3,0,1,1,0,0,0,12.372976536,51.301372692
162908,14,7,13,0,2017,9,18,6,3,9,1,0,1,1,0,0,0,12.375732003,51.322032714
162910,14,7,13,0,2017,9,18,6,3,5,2,0,1,1,0,0,0,12.365464843,51.362567593
162911,14,7,13,0,2017,9,21,6,3,5,3,0,1,1,0,0,0,12.396414624,51.299878487
162933,14,7,13,0,2017,9,11,5,3,5,3,0,1,1,0,0,0,12.335529267,51.321720093
162935,14,7,13,0,2017,9,18,5,3,2,1,0,1,0,0,0,1,12.319011449,51.390156773
162937,14,7,13,0,2017,9,14,5,2,4,6,0,1,1,0,0,0,12.397483297,51.305454702
162952,14,7,13,0,2017,9,7,4,3,5,3,1,1,1,0,0,0,12.385384066,51.343540623
162953,14,7,13,0,2017,9,8,4,3,3,6,1,1,0,0,0,0,12.391861862,51.347957629
162954,14,7,13,0,2017,9,16,4,3,5,2,0,1,1,0,0,0,12.26804494,51.344843425
162957,14,7,13,0,2017,9,17,4,3,5,3,0,1,1,0,0,0,12.329935868,51.299199189
162973,14,7,13,0,2017,9,5,3,3,3,6,0,1,0,0,0,0,12.379802192,51.330341145
162976,14,7,13,0,2017,9,22,3,3,1,5,0,1,1,0,0,0,12.344248105,51.367035892
162981,14,7,13,0,2017,9,8,3,3,5,3,0,1,1,0,0,0,12.400608325,51.323978797
162982,14,7,13,0,2017,9,9,3,3,5,2,0,1,1,0,0,0,12.479194317,51.345780998
162999,14,7,13,0,2017,9,9,2,2,5,3,0,1,1,0,0,0,12.473494843,51.346595966
163000,14,7,13,0,2017,9,14,2,3,6,4,0,1,0,1,0,0,12.382690257,51.340641554
163002,14,7,13,0,2017,9,17,2,3,3,2,0,1,0,0,0,1,12.374106351,51.303305481
163004,14,7,13,0,2017,9,17,2,3,5,3,0,1,1,0,0,0,12.432554938,51.379567809
163028,14,7,13,0,2017,9,21,7,3,2,2,0,1,0,0,0,0,12.368835557,51.320895057
163040,14,7,13,0,2017,9,7,6,3,5,3,0,1,1,0,0,0,12.388684985,51.335288211
163041,14,7,13,0,2017,9,13,6,3,1,5,0,1,1,0,0,0,12.349841956,51.329099734
163042,14,7,13,0,2017,9,10,6,3,2,6,0,1,1,0,0,0,12.34805934,51.328771168
163044,14,7,13,0,2017,9,8,6,3,0,7,0,1,1,0,0,0,12.469584525,51.284017777
163045,14,7,13,0,2017,9,11,6,2,5,3,0,1,1,0,0,0,12.384311001,51.300519218
163047,14,7,13,0,2017,9,17,6,3,3,2,0,1,1,0,0,0,12.371608131,51.320775372
163048,14,7,13,0,2017,9,20,6,2,0,4,0,1,0,1,0,0,12.374656525,51.341155143
163064,14,7,13,0,2017,9,8,5,3,5,3,1,1,1,0,0,0,12.369234244,51.356599463
163066,14,7,13,0,2017,9,18,5,3,6,4,1,1,0,1,0,0,12.368245965,51.329996748
163067,14,7,13,0,2017,9,22,5,2,5,3,1,1,1,0,0,0,12.376946968,51.344844383
163071,14,7,13,0,2017,9,11,5,2,1,5,0,1,1,0,0,0,12.31544789,51.346922803
163089,14,7,13,0,2017,10,17,3,3,5,2,0,1,1,0,0,0,12.365945524,51.3644786
163090,14,7,13,0,2017,10,15,3,3,2,6,0,1,1,0,0,0,12.338807814,51.332409165
163091,14,7,13,0,2017,10,13,3,2,5,3,0,1,1,0,0,0,12.37285227,51.399940322
163097,14,7,13,0,2017,10,16,3,3,5,3,0,1,1,0,0,0,12.368526058,51.334803893
163099,14,7,13,0,2017,10,7,3,3,3,6,0,1,0,0,0,0,12.385465082,51.376081862
163109,14,7,13,0,2017,10,11,2,3,0,7,0,1,0,0,0,0,12.379764393,51.342250737
163110,14,7,13,0,2017,10,12,2,3,1,5,0,1,0,0,0,1,12.36988085,51.355937054
163112,14,7,13,0,2017,10,10,2,3,5,3,0,1,1,0,0,0,12.36179086,51.332513275
163113,14,7,13,0,2017,10,8,2,3,4,2,0,1,1,0,0,0,12.373192219,51.347516658
163132,14,7,13,0,2017,10,17,1,3,6,4,0,1,0,1,0,0,12.310270946,51.251269828
163133,14,7,13,0,2017,10,14,1,2,0,1,0,1,0,0,0,0,12.386960507,51.289699047
163150,14,7,13,0,2017,10,16,7,3,5,2,0,1,1,0,0,0,12.327154219,51.329632409
163159,14,7,13,0,2017,10,16,6,3,1,5,0,1,1,0,0,0,12.386756928,51.331523934
163160,14,7,13,0,2017,10,20,6,3,1,1,0,1,1,0,0,0,12.294533897,51.354262607
163161,14,7,13,0,2017,10,13,6,3,8,1,0,1,0,0,0,0,12.373691428,51.332447123
